flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi,concourse
2024-07-01,F0209,DL,1666,N954DZ,ARR,MEM,ATL,08:20,500,08:10,490.0,13.0,477.0,-10.0,332.0,B
2024-07-01,F0210,DL,916,N593NW,DEP,ATL,SFO,08:20,500,08:33,513.0,23.0,536.0,13.0,2139.0,D
2024-07-01,F0211,DL,1721,N925AT,ARR,MOB,ATL,08:20,500,08:10,490.0,6.0,484.0,-10.0,302.0,A
2024-07-01,F0212,DL,1509,N949AT,DEP,ATL,HOU,08:20,500,08:14,494.0,10.0,504.0,-6.0,696.0,B
2024-07-01,F0213,OH,5306,N545PB,ARR,DCA,ATL,08:21,501,08:13,493.0,9.0,484.0,-8.0,547.0,D
2024-07-01,F0214,DL,550,N370DN,ARR,LGA,ATL,08:21,501,08:15,495.0,13.0,482.0,-6.0,762.0,A
2024-07-01,F0215,F9,2551,N603FR,ARR,PHL,ATL,08:22,502,08:21,501.0,39.0,462.0,-1.0,666.0,D
2024-07-01,F0216,UA,1068,N29717,ARR,EWR,ATL,08:22,502,08:04,484.0,7.0,477.0,-18.0,746.0,C
2024-07-01,F0217,DL,2232,N988AT,DEP,ATL,LEX,08:22,502,08:20,500.0,14.0,514.0,-2.0,304.0,D
2024-07-01,F0218,B6,519,N3185J,ARR,JFK,ATL,08:24,504,08:19,499.0,10.0,489.0,-5.0,760.0,B
2024-07-01,F0219,DL,2691,N320US,ARR,GRB,ATL,08:24,504,07:48,468.0,9.0,459.0,-36.0,774.0,D
2024-07-01,F0220,DL,2960,N345DN,DEP,ATL,MSP,08:25,505,08:22,502.0,17.0,519.0,-3.0,907.0,D
2024-07-01,F0221,DL,2016,N947AT,DEP,ATL,CHA,08:26,506,08:25,505.0,11.0,516.0,-1.0,106.0,B
2024-07-01,F0222,DL,1444,N357NW,DEP,ATL,IAD,08:27,507,08:50,530.0,17.0,547.0,23.0,534.0,B
2024-07-01,F0223,NK,1305,N670NK,ARR,BWI,ATL,08:27,507,08:24,504.0,10.0,494.0,-3.0,577.0,C
2024-07-01,F0224,9E,5513,N293PQ,DEP,ATL,TRI,08:28,508,08:23,503.0,15.0,518.0,-5.0,227.0,A
2024-07-01,F0225,DL,1571,N924DZ,DEP,ATL,STL,08:28,508,08:39,519.0,16.0,535.0,11.0,484.0,A
2024-07-01,F0226,DL,2429,N360NW,ARR,ALB,ATL,08:29,509,08:16,496.0,9.0,487.0,-13.0,853.0,A
2024-07-01,F0227,DL,1213,N685DA,DEP,ATL,MCO,08:29,509,08:27,507.0,9.0,516.0,-2.0,404.0,C
2024-07-01,F0228,NK,388,N675NK,DEP,ATL,TPA,08:30,510,08:34,514.0,11.0,525.0,4.0,406.0,A
2024-07-01,F0229,WN,3804,N287WN,DEP,ATL,MKE,08:30,510,08:32,512.0,15.0,527.0,2.0,669.0,C
2024-07-01,F0230,DL,2652,N376DN,ARR,BDL,ATL,08:30,510,08:27,507.0,8.0,499.0,-3.0,859.0,D
2024-07-01,F0231,DL,849,N382DN,DEP,ATL,BOS,08:30,510,08:25,505.0,13.0,518.0,-5.0,946.0,B
2024-07-01,F0232,WN,4845,N919WN,DEP,ATL,PHL,08:30,510,08:30,510.0,10.0,520.0,0.0,666.0,C
2024-07-01,F0233,DL,3103,N962DZ,DEP,ATL,PNS,08:30,510,08:27,507.0,11.0,518.0,-3.0,271.0,A
2024-07-01,F0234,9E,5522,N921XJ,DEP,ATL,AGS,08:30,510,08:25,505.0,21.0,526.0,-5.0,143.0,A
2024-07-01,F0235,DL,513,N352DN,DEP,ATL,LGA,08:30,510,08:41,521.0,29.0,550.0,11.0,762.0,A
2024-07-01,F0236,DL,898,N572DZ,DEP,ATL,LAX,08:30,510,08:27,507.0,15.0,522.0,-3.0,1947.0,A
2024-07-01,F0237,WN,418,N8698B,DEP,ATL,MCI,08:30,510,08:33,513.0,15.0,528.0,3.0,692.0,C
2024-07-01,F0238,WN,2508,N452WN,DEP,ATL,SAT,08:30,510,08:26,506.0,14.0,520.0,-4.0,874.0,D
2024-07-01,F0239,DL,777,N544DN,DEP,ATL,LAS,08:30,510,08:30,510.0,23.0,533.0,0.0,1747.0,A
2024-07-01,F0240,DL,1610,N807DN,ARR,SDF,ATL,08:31,511,08:12,492.0,10.0,482.0,-19.0,321.0,B
2024-07-01,F0241,DL,2951,N321DH,DEP,ATL,BDL,08:33,513,08:37,517.0,14.0,531.0,4.0,859.0,A
2024-07-01,F0242,F9,1845,N372FR,DEP,ATL,CVG,08:33,513,08:28,508.0,23.0,531.0,-5.0,373.0,A
2024-07-01,F0243,DL,816,N515DE,DEP,ATL,PDX,08:33,513,08:31,511.0,15.0,526.0,-2.0,2172.0,D
2024-07-01,F0244,DL,2446,N320DN,ARR,JAX,ATL,08:33,513,08:26,506.0,12.0,494.0,-7.0,270.0,C
2024-07-01,F0245,OO,3853,N170PQ,DEP,ATL,BTR,08:34,514,08:29,509.0,21.0,530.0,-5.0,448.0,B
2024-07-01,F0246,DL,3004,N880DN,ARR,GSO,ATL,08:34,514,08:35,515.0,20.0,495.0,1.0,306.0,B
2024-07-01,F0247,DL,2177,N550NW,DEP,ATL,RIC,08:35,515,09:11,551.0,16.0,567.0,36.0,481.0,C
2024-07-01,F0248,DL,1227,N665DN,DEP,ATL,TPA,08:35,515,08:30,510.0,27.0,537.0,-5.0,406.0,B
2024-07-01,F0249,DL,695,N365DN,ARR,BOS,ATL,08:35,515,08:15,495.0,10.0,485.0,-20.0,946.0,C
2024-07-01,F0250,DL,2523,N378NW,DEP,ATL,CLE,08:35,515,08:34,514.0,18.0,532.0,-1.0,554.0,D
2024-07-01,F0251,9E,5304,N606LR,DEP,ATL,MGM,08:35,515,08:30,510.0,22.0,532.0,-5.0,147.0,A
2024-07-01,F0252,DL,3128,N890DN,DEP,ATL,MSY,08:35,515,08:32,512.0,12.0,524.0,-3.0,425.0,C
2024-07-01,F0253,WN,1709,N8546V,DEP,ATL,PIT,08:35,515,08:29,509.0,12.0,521.0,-6.0,526.0,D
2024-07-01,F0254,WN,643,N8689C,DEP,ATL,IND,08:35,515,08:34,514.0,14.0,528.0,-1.0,432.0,D
2024-07-01,F0255,DL,1364,N900PC,ARR,ORF,ATL,08:35,515,08:49,529.0,8.0,521.0,14.0,516.0,A
2024-07-01,F0256,DL,3196,N939DZ,DEP,ATL,SRQ,08:35,515,08:33,513.0,32.0,545.0,-2.0,444.0,A
2024-07-01,F0257,WN,2064,N569WN,DEP,ATL,MSY,08:35,515,08:33,513.0,16.0,529.0,-2.0,425.0,D
2024-07-01,F0258,WN,3936,N7845A,DEP,ATL,STL,08:35,515,08:32,512.0,13.0,525.0,-3.0,484.0,C
2024-07-01,F0259,DL,3047,N966AT,DEP,ATL,MYR,08:35,515,08:33,513.0,14.0,527.0,-2.0,317.0,A
2024-07-01,F0260,OH,5063,N510AE,ARR,CLT,ATL,08:36,516,08:27,507.0,9.0,498.0,-9.0,226.0,B
2024-07-01,F0261,DL,2326,N6715C,DEP,ATL,JAX,08:36,516,08:34,514.0,14.0,528.0,-2.0,270.0,C
2024-07-01,F0262,DL,1524,N956DZ,ARR,STL,ATL,08:36,516,08:39,519.0,29.0,490.0,3.0,484.0,B
2024-07-01,F0263,DL,3058,N824DN,ARR,LEX,ATL,08:37,517,08:24,504.0,12.0,492.0,-13.0,304.0,C
2024-07-01,F0264,DL,1446,N590NW,ARR,MCO,ATL,08:37,517,08:55,535.0,26.0,509.0,18.0,404.0,A
2024-07-01,F0265,DL,1215,N6700,ARR,FLL,ATL,08:37,517,08:35,515.0,14.0,501.0,-2.0,581.0,B
2024-07-01,F0266,DL,3135,N954AT,ARR,BTR,ATL,08:39,519,08:15,495.0,9.0,486.0,-24.0,448.0,C
2024-07-01,F0267,DL,3155,N608AT,ARR,GPT,ATL,08:40,520,08:35,515.0,9.0,506.0,-5.0,352.0,C
2024-07-01,F0268,DL,3156,N937AT,ARR,CLT,ATL,08:40,520,08:35,515.0,11.0,504.0,-5.0,226.0,B
2024-07-01,F0269,DL,2397,N945DZ,DEP,ATL,EWR,08:40,520,08:51,531.0,15.0,546.0,11.0,746.0,D
2024-07-01,F0270,WN,4183,N266WN,DEP,ATL,BWI,08:40,520,08:43,523.0,17.0,540.0,3.0,577.0,D
2024-07-01,F0271,DL,2632,N323NB,DEP,ATL,OMA,08:40,520,08:46,526.0,17.0,543.0,6.0,821.0,A
2024-07-01,F0272,WN,4605,N8501V,DEP,ATL,CMH,08:40,520,08:38,518.0,25.0,543.0,-2.0,447.0,D
2024-07-01,F0273,WN,1122,N254WN,ARR,MDW,ATL,08:40,520,08:18,498.0,5.0,493.0,-22.0,591.0,C
2024-07-01,F0274,DL,1618,N938DZ,ARR,BHM,ATL,08:41,521,08:23,503.0,10.0,493.0,-18.0,134.0,B
2024-07-01,F0275,9E,5181,N925XJ,ARR,EVV,ATL,08:41,521,08:20,500.0,12.0,488.0,-21.0,350.0,B
2024-07-01,F0276,9E,4940,N200PQ,ARR,MLU,ATL,08:44,524,08:39,519.0,11.0,508.0,-5.0,448.0,A
2024-07-01,F0277,DL,3041,N993AT,ARR,JAN,ATL,08:44,524,08:29,509.0,9.0,500.0,-15.0,341.0,A
2024-07-01,F0278,NK,1829,N985NK,DEP,ATL,LAX,08:44,524,08:42,522.0,15.0,537.0,-2.0,1947.0,A
2024-07-01,F0279,DL,1073,N351DN,ARR,SAT,ATL,08:45,525,08:48,528.0,16.0,512.0,3.0,874.0,C
2024-07-01,F0280,WN,4620,N8317M,DEP,ATL,LGA,08:45,525,08:45,525.0,17.0,542.0,0.0,762.0,D
2024-07-01,F0281,DL,1344,N356DN,ARR,AUS,ATL,08:46,526,08:31,511.0,14.0,497.0,-15.0,813.0,B
2024-07-01,F0282,AA,2526,N882NN,DEP,ATL,MIA,08:46,526,09:02,542.0,21.0,563.0,16.0,594.0,D
2024-07-01,F0283,DL,1402,N6701,ARR,RIC,ATL,08:46,526,08:56,536.0,40.0,496.0,10.0,481.0,B
2024-07-01,F0284,DL,1361,N678DL,ARR,RSW,ATL,08:47,527,12:57,777.0,9.0,768.0,250.0,515.0,C
2024-07-01,F0285,DL,1062,N588NW,ARR,MSP,ATL,08:48,528,08:30,510.0,9.0,501.0,-18.0,907.0,D
2024-07-01,F0286,DL,1383,N551NW,ARR,PIT,ATL,08:49,529,08:44,524.0,20.0,504.0,-5.0,526.0,C
2024-07-01,F0287,DL,1445,N810DN,ARR,SRQ,ATL,08:49,529,08:40,520.0,10.0,510.0,-9.0,444.0,A
2024-07-01,F0288,DL,1237,N353NW,ARR,FSD,ATL,08:50,530,08:55,535.0,28.0,507.0,5.0,954.0,A
2024-07-01,F0289,WN,1431,N8814K,ARR,LGA,ATL,08:50,530,09:42,582.0,10.0,572.0,52.0,762.0,D
2024-07-01,F0290,DL,1264,N6709,ARR,ORD,ATL,08:51,531,08:54,534.0,15.0,519.0,3.0,606.0,C
2024-07-01,F0291,9E,5383,N910XJ,ARR,BMI,ATL,08:51,531,08:30,510.0,15.0,495.0,-21.0,533.0,A
2024-07-01,F0292,DL,1108,N306DN,ARR,SYR,ATL,08:51,531,14:22,862.0,10.0,852.0,331.0,794.0,A
2024-07-01,F0293,DL,1352,N114DN,ARR,PBI,ATL,08:51,531,09:06,546.0,32.0,514.0,15.0,545.0,C
2024-07-01,F0294,DL,1409,N996AT,ARR,SGF,ATL,08:53,533,09:02,542.0,11.0,531.0,9.0,563.0,B
2024-07-01,F0295,OO,4075,N825SK,ARR,DHN,ATL,08:53,533,08:32,512.0,9.0,503.0,-21.0,170.0,B
2024-07-01,F0296,F9,1447,N629FR,DEP,ATL,SFO,08:54,534,09:20,560.0,13.0,573.0,26.0,2139.0,A
2024-07-01,F0297,9E,5162,N368CA,ARR,AEX,ATL,08:54,534,08:45,525.0,15.0,510.0,-9.0,500.0,B
2024-07-01,F0298,9E,5468,N181PQ,ARR,XNA,ATL,08:54,534,08:47,527.0,5.0,522.0,-7.0,589.0,B
2024-07-01,F0299,DL,1382,N317US,ARR,BTV,ATL,08:55,535,09:04,544.0,10.0,534.0,9.0,961.0,A
2024-07-01,F0300,DL,1375,N364NW,DEP,ATL,SYR,08:55,535,08:50,530.0,23.0,553.0,-5.0,794.0,A
2024-07-01,F0301,DL,665,N123DW,DEP,ATL,ONT,08:55,535,08:53,533.0,22.0,555.0,-2.0,1900.0,A
2024-07-01,F0302,DL,2579,N680DA,ARR,BWI,ATL,08:55,535,09:00,540.0,20.0,520.0,5.0,577.0,B
2024-07-01,F0303,DL,801,N302DN,DEP,ATL,BWI,08:55,535,09:16,556.0,10.0,566.0,21.0,577.0,A
2024-07-01,F0304,DL,1063,N992AT,DEP,ATL,MDW,08:55,535,08:54,534.0,10.0,544.0,-1.0,591.0,C
2024-07-01,F0305,DL,1034,N928DU,DEP,ATL,JFK,08:56,536,08:55,535.0,16.0,551.0,-1.0,760.0,B
2024-07-01,F0306,DL,3035,N955DZ,DEP,ATL,DAB,08:57,537,08:52,532.0,11.0,543.0,-5.0,366.0,D
2024-07-01,F0307,DL,330,N364NB,ARR,DCA,ATL,08:57,537,08:34,514.0,12.0,502.0,-23.0,547.0,B
2024-07-01,F0308,DL,2216,N774DE,ARR,ICT,ATL,08:58,538,08:45,525.0,11.0,514.0,-13.0,782.0,A
2024-07-01,F0309,OO,3884,N802SK,ARR,ABY,ATL,08:58,538,12:52,772.0,7.0,765.0,234.0,145.0,B
2024-07-01,F0310,DL,1354,N318DU,ARR,IAD,ATL,08:58,538,09:04,544.0,9.0,535.0,6.0,534.0,C
2024-07-01,F0311,OH,5306,N545PB,DEP,ATL,DCA,08:59,539,08:50,530.0,14.0,544.0,-9.0,547.0,A
2024-07-01,F0312,DL,1285,N924AT,ARR,MDW,ATL,08:59,539,08:43,523.0,13.0,510.0,-16.0,591.0,C
2024-07-01,F0313,DL,3106,N934DZ,ARR,IND,ATL,08:59,539,09:05,545.0,16.0,529.0,6.0,432.0,B
2024-07-01,F0314,9E,5172,N538CA,DEP,ATL,ILM,09:00,540,09:12,552.0,19.0,571.0,12.0,377.0,A
2024-07-01,F0315,DL,1510,N6712B,DEP,ATL,MIA,09:00,540,09:23,563.0,15.0,578.0,23.0,594.0,A
2024-07-01,F0316,DL,1259,N940AT,ARR,TUL,ATL,09:00,540,08:33,513.0,10.0,503.0,-27.0,674.0,C
2024-07-01,F0317,DL,1136,N349NW,ARR,OMA,ATL,09:00,540,09:14,554.0,13.0,541.0,14.0,821.0,D
2024-07-01,F0318,DL,3118,N922AT,DEP,ATL,MLB,09:01,541,08:58,538.0,11.0,549.0,-3.0,442.0,B
2024-07-01,F0319,NK,740,N989NK,ARR,FLL,ATL,09:01,541,08:56,536.0,6.0,530.0,-5.0,581.0,A
2024-07-01,F0320,DL,1204,N845DN,ARR,MCI,ATL,09:01,541,08:54,534.0,14.0,520.0,-7.0,692.0,B
2024-07-01,F0321,DL,2071,N941DZ,DEP,ATL,MEM,09:02,542,09:55,595.0,18.0,613.0,53.0,332.0,B
2024-07-01,F0322,DL,1221,N923DZ,ARR,MKE,ATL,09:02,542,08:51,531.0,23.0,508.0,-11.0,669.0,D
2024-07-01,F0323,DL,2518,N3735D,ARR,CID,ATL,09:02,542,21:54,1314.0,6.0,1308.0,772.0,694.0,A
2024-07-01,F0324,DL,3199,N986AT,DEP,ATL,GPT,09:02,542,09:01,541.0,10.0,551.0,-1.0,352.0,B
2024-07-01,F0325,DL,2952,N936DZ,DEP,ATL,IND,09:03,543,09:01,541.0,9.0,550.0,-2.0,432.0,C
2024-07-01,F0326,DL,1534,N6703D,ARR,MSY,ATL,09:04,544,08:55,535.0,8.0,527.0,-9.0,425.0,D
2024-07-01,F0327,DL,1023,N305DN,ARR,PVD,ATL,09:04,544,09:14,554.0,18.0,536.0,10.0,903.0,B
2024-07-01,F0328,DL,1069,N310DN,ARR,IAH,ATL,09:04,544,09:13,553.0,36.0,517.0,9.0,689.0,C
2024-07-01,F0329,9E,4937,N134EV,ARR,MLI,ATL,09:04,544,08:54,534.0,10.0,524.0,-10.0,633.0,A
2024-07-01,F0330,OO,3654,N831SK,ARR,LFT,ATL,09:04,544,08:55,535.0,13.0,522.0,-9.0,503.0,A
2024-07-01,F0331,OO,3999,N830SK,ARR,BQK,ATL,09:04,544,08:48,528.0,9.0,519.0,-16.0,238.0,B
2024-07-01,F0332,DL,2557,N957AT,ARR,HOU,ATL,09:04,544,09:13,553.0,15.0,538.0,9.0,696.0,A
2024-07-01,F0333,DL,1152,N329DN,ARR,PHL,ATL,09:05,545,20:00,1200.0,9.0,1191.0,655.0,666.0,D
2024-07-01,F0334,DL,1184,N339NB,ARR,OKC,ATL,09:05,545,08:53,533.0,16.0,517.0,-12.0,761.0,B
2024-07-01,F0335,DL,1436,N978AT,ARR,ATW,ATL,09:05,545,09:01,541.0,30.0,511.0,-4.0,765.0,B
2024-07-01,F0336,WN,1556,N7868K,ARR,MKE,ATL,09:05,545,08:42,522.0,9.0,513.0,-23.0,669.0,D
2024-07-01,F0337,DL,1611,N349DX,ARR,DTW,ATL,09:05,545,11:28,688.0,9.0,679.0,143.0,594.0,C
2024-07-01,F0338,9E,5491,N601LR,ARR,SHV,ATL,09:05,545,08:59,539.0,22.0,517.0,-6.0,551.0,B
2024-07-01,F0339,DL,401,N332DN,ARR,DFW,ATL,09:05,545,09:10,550.0,24.0,526.0,5.0,731.0,B
2024-07-01,F0340,DL,1160,N994AT,ARR,MSN,ATL,09:05,545,08:48,528.0,13.0,515.0,-17.0,707.0,B
2024-07-01,F0341,DL,1211,N689DL,ARR,MIA,ATL,09:05,545,09:26,566.0,42.0,524.0,21.0,594.0,A
2024-07-01,F0342,WN,865,N226WN,ARR,SDF,ATL,09:05,545,09:06,546.0,14.0,532.0,1.0,321.0,C
2024-07-01,F0343,DL,488,N891AT,ARR,DSM,ATL,09:05,545,08:38,518.0,12.0,506.0,-27.0,743.0,D
2024-07-01,F0344,DL,2633,N336DX,DEP,ATL,RDU,09:05,545,09:02,542.0,11.0,553.0,-3.0,356.0,C
2024-07-01,F0345,DL,1017,N107DN,ARR,PWM,ATL,09:05,545,09:11,551.0,23.0,528.0,6.0,1027.0,C
2024-07-01,F0346,DL,1384,N883DN,DEP,ATL,BUF,09:05,545,09:04,544.0,12.0,556.0,-1.0,712.0,A
2024-07-01,F0347,DL,516,N894AT,ARR,DAL,ATL,09:05,545,08:58,538.0,12.0,526.0,-7.0,721.0,C
2024-07-01,F0348,OH,5063,N510AE,DEP,ATL,CLT,09:06,546,08:58,538.0,22.0,560.0,-8.0,226.0,C
2024-07-01,F0349,DL,1704,N983AT,DEP,ATL,DSM,09:06,546,09:04,544.0,10.0,554.0,-2.0,743.0,D
2024-07-01,F0350,AS,199,N938AK,DEP,ATL,SEA,09:07,547,09:34,574.0,17.0,591.0,27.0,2182.0,B
2024-07-01,F0351,9E,5129,N924XJ,DEP,ATL,ROA,09:09,549,09:07,547.0,15.0,562.0,-2.0,357.0,A
2024-07-01,F0352,B6,520,N3185J,DEP,ATL,JFK,09:09,549,09:13,553.0,12.0,565.0,4.0,760.0,A
2024-07-01,F0353,DL,1155,N812DN,DEP,ATL,BNA,09:10,550,09:20,560.0,9.0,569.0,10.0,214.0,C
2024-07-01,F0354,DL,2097,N344NW,DEP,ATL,ROC,09:11,551,09:06,546.0,12.0,558.0,-5.0,749.0,B
2024-07-01,F0355,DL,3129,N673DL,ARR,PNS,ATL,09:13,553,09:17,557.0,24.0,533.0,4.0,271.0,C
2024-07-01,F0356,DL,808,N936AT,DEP,ATL,CAE,09:15,555,09:13,553.0,11.0,564.0,-2.0,192.0,A
2024-07-01,F0357,DL,1481,N355NB,DEP,ATL,SDF,09:15,555,09:11,551.0,10.0,561.0,-4.0,321.0,A
2024-07-01,F0358,DL,2490,N970AT,DEP,ATL,OKC,09:15,555,09:46,586.0,12.0,598.0,31.0,761.0,D
2024-07-01,F0359,WN,4642,N8577Z,ARR,MSY,ATL,09:15,555,08:57,537.0,5.0,532.0,-18.0,425.0,D
2024-07-01,F0360,DL,1674,N861DN,ARR,ECP,ATL,09:15,555,09:10,550.0,15.0,535.0,-5.0,240.0,C
2024-07-01,F0361,DL,3164,N937DZ,DEP,ATL,BHM,09:15,555,09:28,568.0,11.0,579.0,13.0,134.0,D
2024-07-01,F0362,DL,904,N862DN,DEP,ATL,SMF,09:16,556,09:14,554.0,12.0,566.0,-2.0,2092.0,A
2024-07-01,F0363,DL,2547,N948DZ,DEP,ATL,GRR,09:18,558,09:17,557.0,11.0,568.0,-1.0,640.0,D
2024-07-01,F0364,MQ,3615,N313BS,ARR,DFW,ATL,09:19,559,09:15,555.0,11.0,544.0,-4.0,731.0,A
2024-07-01,F0365,WN,3503,N254WN,DEP,ATL,DAL,09:20,560,09:18,558.0,12.0,570.0,-2.0,721.0,D
2024-07-01,F0366,DL,1072,N352NB,ARR,EYW,ATL,09:20,560,09:03,543.0,6.0,537.0,-17.0,646.0,A
2024-07-01,F0367,DL,342,N103DY,ARR,LGA,ATL,09:20,560,09:21,561.0,22.0,539.0,1.0,762.0,D
2024-07-01,F0368,DL,3160,N949DZ,DEP,ATL,CVG,09:20,560,09:11,551.0,16.0,567.0,-9.0,373.0,A
2024-07-01,F0369,DL,809,N917DU,DEP,ATL,SJC,09:21,561,09:15,555.0,12.0,567.0,-6.0,2116.0,B
2024-07-01,F0370,DL,1449,N694DL,ARR,TPA,ATL,09:23,563,10:42,642.0,9.0,633.0,79.0,406.0,C
2024-07-01,F0371,DL,2147,N320US,DEP,ATL,PVD,09:24,564,09:16,556.0,8.0,564.0,-8.0,903.0,D
2024-07-01,F0372,WN,2040,N424WN,ARR,AUS,ATL,09:25,565,09:11,551.0,8.0,543.0,-14.0,813.0,C
2024-07-01,F0373,UA,632,N47533,DEP,ATL,IAD,09:25,565,09:20,560.0,14.0,574.0,-5.0,534.0,C
2024-07-01,F0374,DL,1298,N370DN,DEP,ATL,DTW,09:26,566,09:34,574.0,9.0,583.0,8.0,594.0,C
2024-07-01,F0375,9E,5302,N925XJ,DEP,ATL,SHV,09:26,566,09:22,562.0,14.0,576.0,-4.0,551.0,A
2024-07-01,F0376,DL,1596,N940DU,ARR,RDU,ATL,09:26,566,09:22,562.0,18.0,544.0,-4.0,356.0,C
2024-07-01,F0377,NK,1079,N670NK,DEP,ATL,FLL,09:27,567,09:36,576.0,12.0,588.0,9.0,581.0,C
2024-07-01,F0378,DL,1712,N952DZ,ARR,VPS,ATL,09:27,567,09:26,566.0,20.0,546.0,-1.0,250.0,D
2024-07-01,F0379,F9,3210,N603FR,DEP,ATL,PHL,09:29,569,09:23,563.0,19.0,582.0,-6.0,666.0,D
2024-07-01,F0380,DL,557,N105DX,DEP,ATL,LGA,09:30,570,09:27,567.0,14.0,581.0,-3.0,762.0,D
2024-07-01,F0381,DL,1658,N6716C,DEP,ATL,MCO,09:30,570,09:32,572.0,11.0,583.0,2.0,404.0,C
2024-07-01,F0382,DL,3009,N967AT,ARR,HSV,ATL,09:32,572,09:12,552.0,9.0,543.0,-20.0,151.0,B
2024-07-01,F0383,UA,243,N29717,DEP,ATL,EWR,09:32,572,09:26,566.0,14.0,580.0,-6.0,746.0,B
2024-07-01,F0384,DL,1683,N990AT,ARR,TLH,ATL,09:32,572,09:16,556.0,8.0,548.0,-16.0,223.0,D
2024-07-01,F0385,DL,2838,N338DN,ARR,CLE,ATL,09:33,573,09:27,567.0,10.0,557.0,-6.0,554.0,D
2024-07-01,F0386,DL,380,N360NW,DEP,ATL,DCA,09:34,574,10:12,612.0,14.0,626.0,38.0,547.0,B
2024-07-01,F0387,DL,1311,N309DN,DEP,ATL,PBI,09:35,575,09:44,584.0,9.0,593.0,9.0,545.0,C
2024-07-01,F0388,WN,193,N8887Q,ARR,PIT,ATL,09:35,575,09:22,562.0,8.0,554.0,-13.0,526.0,D
2024-07-01,F0389,WN,2367,N8320J,ARR,DAL,ATL,09:35,575,09:23,563.0,6.0,557.0,-12.0,721.0,C
2024-07-01,F0390,DL,1463,N548US,ARR,MCO,ATL,09:37,577,10:52,652.0,10.0,642.0,75.0,404.0,C
2024-07-01,F0391,DL,2554,N381DZ,ARR,BDL,ATL,09:38,578,10:12,612.0,9.0,603.0,34.0,859.0,C
2024-07-01,F0392,DL,1709,N6700,DEP,ATL,FLL,09:40,580,09:39,579.0,38.0,617.0,-1.0,581.0,B
2024-07-01,F0393,WN,3725,N8891Q,ARR,CMH,ATL,09:40,580,09:30,570.0,11.0,559.0,-10.0,447.0,D
2024-07-01,F0394,WN,697,N8533S,ARR,SAT,ATL,09:40,580,09:38,578.0,8.0,570.0,-2.0,874.0,D
2024-07-01,F0395,DL,2181,N320DN,DEP,ATL,DEN,09:40,580,09:35,575.0,13.0,588.0,-5.0,1199.0,D
2024-07-01,F0396,DL,329,N706TW,DEP,ATL,SNA,09:40,580,10:14,614.0,29.0,643.0,34.0,1919.0,D
2024-07-01,F0397,DL,3191,N687DL,DEP,ATL,SAV,09:40,580,10:14,614.0,13.0,627.0,34.0,214.0,D
2024-07-01,F0398,WN,4624,N8814K,DEP,ATL,LAS,09:40,580,10:34,634.0,15.0,649.0,54.0,1747.0,C
2024-07-01,F0399,WN,865,N226WN,DEP,ATL,AUS,09:40,580,09:50,590.0,20.0,610.0,10.0,813.0,D
2024-07-01,F0400,9E,5241,N153PQ,DEP,ATL,ABE,09:40,580,09:36,576.0,16.0,592.0,-4.0,692.0,A
2024-07-01,F0401,DL,2973,N993AT,DEP,ATL,HPN,09:40,580,09:37,577.0,10.0,587.0,-3.0,780.0,A
2024-07-01,F0402,9E,5418,N910XJ,DEP,ATL,CHO,09:40,580,09:35,575.0,14.0,589.0,-5.0,457.0,B
2024-07-01,F0403,DL,1059,N365DN,DEP,ATL,SAT,09:41,581,09:36,576.0,10.0,586.0,-5.0,874.0,C
2024-07-01,F0404,DL,3150,N979AT,ARR,CLT,ATL,09:44,584,09:36,576.0,10.0,566.0,-8.0,226.0,A
2024-07-01,F0405,DL,2908,N823DX,DEP,ATL,MCI,09:44,584,09:44,584.0,13.0,597.0,0.0,692.0,B
2024-07-01,F0406,DL,787,N814DN,DEP,ATL,GEG,09:44,584,09:45,585.0,14.0,599.0,1.0,1969.0,C
2024-07-01,F0407,WN,2927,N201LV,ARR,MEM,ATL,09:45,585,09:47,587.0,9.0,578.0,2.0,332.0,C
2024-07-01,F0408,DL,1301,N573DT,ARR,PBI,ATL,09:45,585,10:16,616.0,7.0,609.0,31.0,545.0,B
2024-07-01,F0409,DL,1302,N998AT,DEP,ATL,VPS,09:45,585,10:05,605.0,14.0,619.0,20.0,250.0,B
2024-07-01,F0410,WN,4405,N792SW,ARR,HOU,ATL,09:45,585,09:33,573.0,4.0,569.0,-12.0,696.0,C
2024-07-01,F0411,WN,4171,N8319F,ARR,MCI,ATL,09:45,585,09:22,562.0,10.0,552.0,-23.0,692.0,C
2024-07-01,F0412,WN,1644,N7747C,ARR,IND,ATL,09:45,585,09:29,569.0,8.0,561.0,-16.0,432.0,C
2024-07-01,F0413,DL,2302,N859DN,ARR,CVG,ATL,09:46,586,09:37,577.0,10.0,567.0,-9.0,373.0,D
2024-07-01,F0414,DL,2011,N960DZ,ARR,SDF,ATL,09:46,586,09:39,579.0,16.0,563.0,-7.0,321.0,A
2024-07-01,F0415,DL,1882,N807DN,DEP,ATL,SJU,09:47,587,09:44,584.0,14.0,598.0,-3.0,1547.0,D
2024-07-01,F0416,NK,2062,N640NK,ARR,MCO,ATL,09:48,588,09:30,570.0,6.0,564.0,-18.0,404.0,C
