flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi,concourse
2024-06-17,F0523,WN,1431,N8501V,ARR,LGA,ATL,10:05,605,09:50,590.0,6.0,584.0,-15.0,762.0,C
2024-06-17,F0524,UA,2642,N27421,ARR,IAD,ATL,10:06,606,09:54,594.0,11.0,583.0,-12.0,534.0,B
2024-06-17,F0525,9E,5279,N932XJ,ARR,TYS,ATL,10:06,606,09:52,592.0,12.0,580.0,-14.0,152.0,A
2024-06-17,F0526,DL,1212,N948DZ,ARR,MCI,ATL,10:07,607,10:01,601.0,8.0,593.0,-6.0,692.0,B
2024-06-17,F0527,DL,2401,N3759,DEP,ATL,EWR,10:08,608,10:06,606.0,15.0,621.0,-2.0,746.0,B
2024-06-17,F0528,DL,1950,N660DL,DEP,ATL,STT,10:09,609,10:09,609.0,19.0,628.0,0.0,1599.0,D
2024-06-17,F0529,B6,2714,N3125J,ARR,LGA,ATL,10:09,609,10:04,604.0,13.0,591.0,-5.0,762.0,A
2024-06-17,F0530,DL,1315,N304DN,ARR,IAH,ATL,10:09,609,10:02,602.0,15.0,587.0,-7.0,689.0,B
2024-06-17,F0531,DL,1147,N673DL,DEP,ATL,ORD,10:10,610,10:50,650.0,11.0,661.0,40.0,606.0,D
2024-06-17,F0532,WN,365,N7723E,ARR,TPA,ATL,10:10,610,10:06,606.0,8.0,598.0,-4.0,406.0,D
2024-06-17,F0533,DL,3198,N951DX,DEP,ATL,PNS,10:10,610,10:04,604.0,27.0,631.0,-6.0,271.0,C
2024-06-17,F0534,WN,3108,N8313F,DEP,ATL,TPA,10:10,610,10:13,613.0,22.0,635.0,3.0,406.0,C
2024-06-17,F0535,DL,1115,N959AT,DEP,ATL,DAL,10:10,610,10:05,605.0,14.0,619.0,-5.0,721.0,A
2024-06-17,F0536,DL,2100,N959DZ,DEP,ATL,ECP,10:13,613,10:08,608.0,19.0,627.0,-5.0,240.0,B
2024-06-17,F0537,DL,893,N303DN,ARR,DFW,ATL,10:13,613,10:07,607.0,8.0,599.0,-6.0,731.0,C
2024-06-17,F0538,DL,2522,N543US,ARR,MSY,ATL,10:13,613,10:03,603.0,10.0,593.0,-10.0,425.0,A
2024-06-17,F0539,DL,1236,N939DZ,ARR,MKE,ATL,10:13,613,09:54,594.0,8.0,586.0,-19.0,669.0,A
2024-06-17,F0540,DL,1180,N689DL,ARR,PHL,ATL,10:14,614,10:18,618.0,32.0,586.0,4.0,666.0,C
2024-06-17,F0541,AA,210,N937NN,ARR,DFW,ATL,10:14,614,10:05,605.0,11.0,594.0,-9.0,731.0,D
2024-06-17,F0542,DL,1157,N370NB,ARR,OMA,ATL,10:14,614,10:07,607.0,10.0,597.0,-7.0,821.0,D
2024-06-17,F0543,UA,2008,N893UA,ARR,ORD,ATL,10:14,614,10:08,608.0,7.0,601.0,-6.0,606.0,B
2024-06-17,F0544,DL,2775,N314DN,DEP,ATL,MSP,10:15,615,10:39,639.0,14.0,653.0,24.0,907.0,A
2024-06-17,F0545,DL,1743,N3771K,DEP,ATL,TYS,10:15,615,10:29,629.0,20.0,649.0,14.0,152.0,B
2024-06-17,F0546,DL,2886,N335DN,DEP,ATL,AUS,10:15,615,10:15,615.0,10.0,625.0,0.0,813.0,A
2024-06-17,F0547,9E,4991,N391CA,DEP,ATL,AEX,10:15,615,10:07,607.0,15.0,622.0,-8.0,500.0,B
2024-06-17,F0548,DL,2052,N548US,DEP,ATL,RDU,10:15,615,10:34,634.0,10.0,644.0,19.0,356.0,A
2024-06-17,F0549,DL,1396,N933AT,ARR,LIT,ATL,10:16,616,10:01,601.0,9.0,592.0,-15.0,453.0,A
2024-06-17,F0550,DL,1522,N949DZ,DEP,ATL,CMH,10:17,617,10:13,613.0,10.0,623.0,-4.0,447.0,C
2024-06-17,F0551,DL,2979,N985AT,ARR,XNA,ATL,10:18,618,12:54,774.0,7.0,767.0,156.0,589.0,D
2024-06-17,F0552,DL,1066,N374DX,ARR,SAT,ATL,10:18,618,10:04,604.0,16.0,588.0,-14.0,874.0,C
2024-06-17,F0553,DL,1418,N903DN,ARR,PNS,ATL,10:19,619,10:11,611.0,16.0,595.0,-8.0,271.0,A
2024-06-17,F0554,DL,2365,N848DN,ARR,EWR,ATL,10:20,620,10:06,606.0,9.0,597.0,-14.0,746.0,C
2024-06-17,F0555,DL,531,N590NW,DEP,ATL,SFO,10:20,620,10:45,645.0,32.0,677.0,25.0,2139.0,A
2024-06-17,F0556,DL,364,N348DN,ARR,LGA,ATL,10:20,620,10:20,620.0,9.0,611.0,0.0,762.0,D
2024-06-17,F0557,UA,2298,N73283,DEP,ATL,ORD,10:20,620,10:20,620.0,13.0,633.0,0.0,606.0,C
2024-06-17,F0558,DL,874,N383DZ,DEP,ATL,BOI,10:21,621,10:32,632.0,18.0,650.0,11.0,1838.0,A
2024-06-17,F0559,DL,3057,N986AT,DEP,ATL,AVL,10:22,622,10:21,621.0,19.0,640.0,-1.0,164.0,D
2024-06-17,F0560,DL,1261,N692DL,ARR,MIA,ATL,10:23,623,10:24,624.0,13.0,611.0,1.0,594.0,C
2024-06-17,F0561,B6,896,N265JB,DEP,ATL,BOS,10:24,624,10:21,621.0,17.0,638.0,-3.0,946.0,B
2024-06-17,F0562,DL,965,N129DN,ARR,DTW,ATL,10:25,625,11:19,679.0,10.0,669.0,54.0,594.0,B
2024-06-17,F0563,DL,483,N320DU,DEP,ATL,BUR,10:25,625,10:21,621.0,11.0,632.0,-4.0,1941.0,D
2024-06-17,F0564,DL,1625,N940DU,ARR,MEM,ATL,10:25,625,10:16,616.0,11.0,605.0,-9.0,332.0,B
2024-06-17,F0565,DL,2227,N721TW,ARR,JFK,ATL,10:26,626,10:09,609.0,10.0,599.0,-17.0,760.0,C
2024-06-17,F0566,OH,5078,N529EA,ARR,DCA,ATL,10:27,627,09:58,598.0,8.0,590.0,-29.0,547.0,D
2024-06-17,F0567,OH,5302,N572NN,ARR,CLT,ATL,10:27,627,10:17,617.0,9.0,608.0,-10.0,226.0,D
2024-06-17,F0568,WN,1361,N8514F,ARR,STL,ATL,10:30,630,10:19,619.0,9.0,610.0,-11.0,484.0,D
2024-06-17,F0569,DL,371,N373DX,DEP,ATL,LGA,10:30,630,10:25,625.0,12.0,637.0,-5.0,762.0,C
2024-06-17,F0570,OO,3663,N822SK,DEP,ATL,CSG,10:30,630,10:28,628.0,17.0,645.0,-2.0,83.0,B
2024-06-17,F0571,DL,387,N339DN,DEP,ATL,SLC,10:30,630,10:22,622.0,17.0,639.0,-8.0,1590.0,B
2024-06-17,F0572,OO,4011,N778SK,DEP,ATL,ASE,10:30,630,10:26,626.0,18.0,644.0,-4.0,1304.0,A
2024-06-17,F0573,DL,501,N361DN,DEP,ATL,LAX,10:30,630,10:30,630.0,22.0,652.0,0.0,1947.0,C
2024-06-17,F0574,WN,474,N908WN,DEP,ATL,PBI,10:30,630,10:39,639.0,13.0,652.0,9.0,545.0,D
2024-06-17,F0575,F9,3021,N358FR,ARR,MDW,ATL,10:31,631,10:37,637.0,37.0,600.0,6.0,591.0,A
2024-06-17,F0576,DL,2923,N659DL,DEP,ATL,JAX,10:31,631,10:29,629.0,13.0,642.0,-2.0,270.0,D
2024-06-17,F0577,AA,2270,N840AW,ARR,PHL,ATL,10:33,633,10:16,616.0,8.0,608.0,-17.0,666.0,D
2024-06-17,F0578,DL,3107,N670DN,DEP,ATL,CHS,10:34,634,11:05,665.0,12.0,677.0,31.0,259.0,C
2024-06-17,F0579,DL,1363,N961DZ,DEP,ATL,PIT,10:35,635,10:26,626.0,17.0,643.0,-9.0,526.0,A
2024-06-17,F0580,DL,1505,N586NW,ARR,MCO,ATL,10:35,635,10:43,643.0,9.0,634.0,8.0,404.0,D
2024-06-17,F0581,DL,945,N821DN,DEP,ATL,LAS,10:35,635,10:30,630.0,19.0,649.0,-5.0,1747.0,C
2024-06-17,F0582,DL,2513,N922AT,ARR,DAL,ATL,10:35,635,10:21,621.0,8.0,613.0,-14.0,721.0,B
2024-06-17,F0583,DL,1456,N935DZ,DEP,ATL,LIT,10:36,636,10:34,634.0,17.0,651.0,-2.0,453.0,D
2024-06-17,F0584,NK,3901,N644NK,ARR,DTW,ATL,10:39,639,10:33,633.0,12.0,621.0,-6.0,594.0,A
2024-06-17,F0585,NK,765,N652NK,DEP,ATL,IAH,10:39,639,10:32,632.0,15.0,647.0,-7.0,689.0,C
2024-06-17,F0586,DL,1512,N6714Q,DEP,ATL,FLL,10:40,640,10:36,636.0,12.0,648.0,-4.0,581.0,C
2024-06-17,F0587,DL,1240,N387DN,DEP,ATL,DTW,10:41,641,10:52,652.0,11.0,663.0,11.0,594.0,C
2024-06-17,F0588,DL,1039,N102DN,ARR,MSP,ATL,10:42,642,11:10,670.0,8.0,662.0,28.0,907.0,C
2024-06-17,F0589,DL,1153,N931DQ,DEP,ATL,RSW,10:42,642,10:36,636.0,11.0,647.0,-6.0,515.0,C
2024-06-17,F0590,DL,341,N111DC,ARR,DEN,ATL,10:44,644,10:48,648.0,12.0,636.0,4.0,1199.0,A
2024-06-17,F0591,F9,1563,N706FR,ARR,MCO,ATL,10:44,644,11:12,672.0,63.0,609.0,28.0,404.0,A
2024-06-17,F0592,DL,664,N538US,DEP,ATL,MCO,10:45,645,10:41,641.0,14.0,655.0,-4.0,404.0,A
2024-06-17,F0593,WN,365,N7723E,DEP,ATL,DCA,10:45,645,10:44,644.0,12.0,656.0,-1.0,547.0,C
2024-06-17,F0594,NK,230,N607NK,ARR,FLL,ATL,10:48,648,10:44,644.0,15.0,629.0,-4.0,581.0,C
2024-06-17,F0595,DL,1394,N389DN,ARR,PBI,ATL,10:48,648,10:33,633.0,11.0,622.0,-15.0,545.0,D
2024-06-17,F0596,WN,830,N8501V,DEP,ATL,BNA,10:50,650,10:43,643.0,13.0,656.0,-7.0,214.0,C
2024-06-17,F0597,DL,1190,N364DX,DEP,ATL,PBI,10:50,650,10:56,656.0,14.0,670.0,6.0,545.0,D
2024-06-17,F0598,DL,455,N307DX,ARR,DCA,ATL,10:55,655,10:49,649.0,10.0,639.0,-6.0,547.0,D
2024-06-17,F0599,DL,1634,N390DA,ARR,COS,ATL,10:56,656,10:48,648.0,10.0,638.0,-8.0,1184.0,D
2024-06-17,F0600,OH,5302,N572NN,DEP,ATL,CLT,10:57,657,10:48,648.0,23.0,671.0,-9.0,226.0,A
2024-06-17,F0601,OH,5078,N529EA,DEP,ATL,DCA,10:58,658,10:48,648.0,14.0,662.0,-10.0,547.0,A
2024-06-17,F0602,DL,2818,N948DZ,DEP,ATL,MEM,10:59,659,10:59,659.0,13.0,672.0,0.0,332.0,C
2024-06-17,F0603,DL,2711,N555NW,DEP,ATL,BWI,11:00,660,10:56,656.0,10.0,666.0,-4.0,577.0,B
2024-06-17,F0604,WN,389,N8618N,ARR,BWI,ATL,11:00,660,11:04,664.0,6.0,658.0,4.0,577.0,D
2024-06-17,F0605,DL,3151,N966AT,DEP,ATL,JAN,11:00,660,10:59,659.0,14.0,673.0,-1.0,341.0,B
2024-06-17,F0606,DL,2388,N992AT,DEP,ATL,CAE,11:00,660,11:00,660.0,15.0,675.0,0.0,192.0,C
2024-06-17,F0607,DL,1002,N858DZ,DEP,ATL,ELP,11:00,660,10:56,656.0,11.0,667.0,-4.0,1282.0,C
2024-06-17,F0608,DL,2466,N707TW,DEP,ATL,JFK,11:00,660,10:57,657.0,10.0,667.0,-3.0,760.0,D
2024-06-17,F0609,9E,5365,N932XJ,DEP,ATL,OAJ,11:00,660,10:50,650.0,19.0,669.0,-10.0,399.0,B
2024-06-17,F0610,DL,1480,N717JL,DEP,ATL,BTR,11:00,660,10:56,656.0,8.0,664.0,-4.0,448.0,D
2024-06-17,F0611,DL,3096,N896AT,DEP,ATL,LEX,11:00,660,10:58,658.0,9.0,667.0,-2.0,304.0,C
2024-06-17,F0612,9E,5157,N310PQ,DEP,ATL,MLU,11:00,660,10:58,658.0,12.0,670.0,-2.0,448.0,B
2024-06-17,F0613,DL,1741,N809DN,ARR,ELP,ATL,11:00,660,10:48,648.0,7.0,641.0,-12.0,1282.0,D
2024-06-17,F0614,DL,2417,N988AT,DEP,ATL,MDW,11:00,660,10:54,654.0,11.0,665.0,-6.0,591.0,C
2024-06-17,F0615,DL,1099,N547US,DEP,ATL,TPA,11:01,661,11:11,671.0,14.0,685.0,10.0,406.0,C
2024-06-17,F0616,DL,456,N508DA,ARR,BOS,ATL,11:01,661,10:45,645.0,11.0,634.0,-16.0,946.0,C
2024-06-17,F0617,F9,2911,N348FR,ARR,TPA,ATL,11:02,662,10:57,657.0,25.0,632.0,-5.0,406.0,A
2024-06-17,F0618,AA,1826,N803AW,ARR,ORD,ATL,11:02,662,10:48,648.0,7.0,641.0,-14.0,606.0,D
2024-06-17,F0619,DL,2328,N697DL,ARR,JAX,ATL,11:02,662,10:59,659.0,10.0,649.0,-3.0,270.0,B
2024-06-17,F0620,DL,2016,N892AT,ARR,CHA,ATL,11:03,663,10:39,639.0,11.0,628.0,-24.0,106.0,C
2024-06-17,F0621,9E,5268,N933XJ,DEP,ATL,CHA,11:04,664,11:00,660.0,14.0,674.0,-4.0,106.0,A
2024-06-17,F0622,B6,2813,N3125J,DEP,ATL,LGA,11:04,664,11:01,661.0,13.0,674.0,-3.0,762.0,A
2024-06-17,F0623,AA,210,N937NN,DEP,ATL,DFW,11:04,664,10:56,656.0,12.0,668.0,-8.0,731.0,D
2024-06-17,F0624,DL,3036,N894AT,ARR,HSV,ATL,11:04,664,10:55,655.0,10.0,645.0,-9.0,151.0,B
2024-06-17,F0625,DL,1219,N943DZ,ARR,MCI,ATL,11:05,665,10:54,654.0,11.0,643.0,-11.0,692.0,D
2024-06-17,F0626,DL,937,N334DN,DEP,ATL,TUS,11:05,665,11:00,660.0,9.0,669.0,-5.0,1541.0,C
2024-06-17,F0627,DL,1082,N304DN,DEP,ATL,BDL,11:05,665,11:14,674.0,11.0,685.0,9.0,859.0,C
2024-06-17,F0628,DL,3068,N951AT,DEP,ATL,HSV,11:05,665,10:59,659.0,22.0,681.0,-6.0,151.0,A
2024-06-17,F0629,DL,3104,N834DN,DEP,ATL,SRQ,11:05,665,10:59,659.0,14.0,673.0,-6.0,444.0,B
2024-06-17,F0630,DL,1332,N683DA,DEP,ATL,MIA,11:05,665,10:58,658.0,13.0,671.0,-7.0,594.0,C
2024-06-17,F0631,DL,2605,N658DL,ARR,TPA,ATL,11:07,667,10:54,654.0,6.0,648.0,-13.0,406.0,B
2024-06-17,F0632,AA,1046,N953XV,ARR,MIA,ATL,11:07,667,11:03,663.0,20.0,643.0,-4.0,594.0,D
2024-06-17,F0633,DL,1195,N933AT,DEP,ATL,HOU,11:08,668,11:19,679.0,16.0,695.0,11.0,696.0,B
2024-06-17,F0634,DL,796,N537US,DEP,ATL,PHX,11:10,670,11:30,690.0,12.0,702.0,20.0,1587.0,C
2024-06-17,F0635,DL,406,N667DN,DEP,ATL,BZN,11:10,670,11:11,671.0,14.0,685.0,1.0,1640.0,A
2024-06-17,F0636,DL,3149,N957DZ,DEP,ATL,CVG,11:10,670,11:04,664.0,15.0,679.0,-6.0,373.0,B
2024-06-17,F0637,DL,1680,N962DZ,DEP,ATL,BNA,11:10,670,11:04,664.0,13.0,677.0,-6.0,214.0,C
2024-06-17,F0638,OO,3932,N825SK,DEP,ATL,BQK,11:10,670,11:01,661.0,15.0,676.0,-9.0,238.0,A
2024-06-17,F0639,DL,1316,N921AT,DEP,ATL,XNA,11:10,670,12:02,722.0,13.0,735.0,52.0,589.0,A
2024-06-17,F0640,9E,5249,N136EV,ARR,TLH,ATL,11:10,670,10:56,656.0,6.0,650.0,-14.0,223.0,B
2024-06-17,F0641,UA,243,N27421,DEP,ATL,EWR,11:12,672,11:11,671.0,19.0,690.0,-1.0,746.0,B
2024-06-17,F0642,9E,5522,N197PQ,ARR,AGS,ATL,11:12,672,10:51,651.0,6.0,645.0,-21.0,143.0,B
2024-06-17,F0643,UA,1327,N893UA,DEP,ATL,DEN,11:12,672,11:20,680.0,12.0,692.0,8.0,1199.0,B
2024-06-17,F0644,DL,3100,N944DZ,ARR,BHM,ATL,11:12,672,11:01,661.0,7.0,654.0,-11.0,134.0,A
2024-06-17,F0645,DL,414,N111DC,DEP,ATL,DFW,11:14,674,11:54,714.0,11.0,725.0,40.0,731.0,C
2024-06-17,F0646,DL,1158,N960AT,ARR,OKC,ATL,11:14,674,10:59,659.0,10.0,649.0,-15.0,761.0,D
2024-06-17,F0647,DL,1889,N535US,DEP,ATL,STT,11:15,675,11:13,673.0,10.0,683.0,-2.0,1599.0,D
2024-06-17,F0648,DL,894,N582NW,DEP,ATL,SAN,11:15,675,11:14,674.0,10.0,684.0,-1.0,1892.0,D
2024-06-17,F0649,DL,1763,N859DN,ARR,SJU,ATL,11:15,675,10:57,657.0,5.0,652.0,-18.0,1547.0,C
2024-06-17,F0650,WN,3714,N443WN,ARR,MCO,ATL,11:15,675,11:19,679.0,7.0,672.0,4.0,404.0,C
2024-06-17,F0651,AA,2039,N840AW,DEP,ATL,ORD,11:15,675,11:07,667.0,19.0,686.0,-8.0,606.0,D
2024-06-17,F0652,DL,737,N327NW,DEP,ATL,DCA,11:15,675,11:27,687.0,10.0,697.0,12.0,547.0,C
2024-06-17,F0653,DL,1243,N936AT,DEP,ATL,TUL,11:15,675,11:30,690.0,14.0,704.0,15.0,674.0,D
2024-06-17,F0654,DL,2332,N979AT,ARR,TYS,ATL,11:16,676,10:59,659.0,5.0,654.0,-17.0,152.0,A
2024-06-17,F0655,DL,1290,N313DN,ARR,CVG,ATL,11:18,678,11:13,673.0,12.0,661.0,-5.0,373.0,A
2024-06-17,F0656,DL,2542,N939DZ,DEP,ATL,MSY,11:20,680,11:21,681.0,15.0,696.0,1.0,425.0,D
2024-06-17,F0657,DL,954,N802DN,DEP,ATL,PDX,11:20,680,11:17,677.0,16.0,693.0,-3.0,2172.0,D
2024-06-17,F0658,DL,1341,N848DN,DEP,ATL,STL,11:20,680,11:15,675.0,12.0,687.0,-5.0,484.0,A
2024-06-17,F0659,DL,1225,N594NW,ARR,DTW,ATL,11:20,680,11:44,704.0,11.0,693.0,24.0,594.0,A
2024-06-17,F0660,WN,3433,N8514F,DEP,ATL,GSP,11:20,680,11:13,673.0,18.0,691.0,-7.0,153.0,C
2024-06-17,F0661,NK,3390,N956NK,ARR,LGA,ATL,11:22,682,16:29,989.0,68.0,921.0,307.0,762.0,A
2024-06-17,F0662,F9,3021,N358FR,DEP,ATL,DFW,11:22,682,11:26,686.0,12.0,698.0,4.0,731.0,D
2024-06-17,F0663,DL,2275,N915AT,ARR,CLT,ATL,11:22,682,11:28,688.0,10.0,678.0,6.0,226.0,A
2024-06-17,F0664,DL,706,N374DX,DEP,ATL,DEN,11:23,683,11:22,682.0,9.0,691.0,-1.0,1199.0,B
2024-06-17,F0665,DL,3125,N6713Y,ARR,IND,ATL,11:25,685,11:15,675.0,8.0,667.0,-10.0,432.0,A
2024-06-17,F0666,DL,992,N390DN,ARR,LGA,ATL,11:25,685,11:08,668.0,8.0,660.0,-17.0,762.0,D
2024-06-17,F0667,DL,1488,N943DZ,DEP,ATL,RDU,11:25,685,11:46,706.0,10.0,716.0,21.0,356.0,B
2024-06-17,F0668,DL,3048,N899AT,ARR,ECP,ATL,11:25,685,11:03,663.0,7.0,656.0,-22.0,240.0,D
2024-06-17,F0669,DL,1462,N539US,ARR,RIC,ATL,11:25,685,11:22,682.0,10.0,672.0,-3.0,481.0,D
2024-06-17,F0670,DL,3077,N967AT,ARR,AVL,ATL,11:25,685,11:13,673.0,6.0,667.0,-12.0,164.0,D
2024-06-17,F0671,DL,1444,N320NB,ARR,IAD,ATL,11:25,685,11:11,671.0,7.0,664.0,-14.0,534.0,C
2024-06-17,F0672,DL,775,N955DZ,DEP,ATL,CLE,11:25,685,11:44,704.0,9.0,713.0,19.0,554.0,D
2024-06-17,F0673,DL,1642,N922AT,DEP,ATL,VPS,11:26,686,11:23,683.0,12.0,695.0,-3.0,250.0,C
2024-06-17,F0674,DL,2634,N932DZ,ARR,RDU,ATL,11:26,686,11:21,681.0,8.0,673.0,-5.0,356.0,A
2024-06-17,F0675,DL,3089,N934DZ,ARR,GSP,ATL,11:29,689,11:14,674.0,9.0,665.0,-15.0,153.0,A
2024-06-17,F0676,9E,5513,N186PQ,ARR,TRI,ATL,11:30,690,11:18,678.0,10.0,668.0,-12.0,227.0,A
2024-06-17,F0677,NK,1081,N644NK,DEP,ATL,MSP,11:30,690,11:27,687.0,12.0,699.0,-3.0,907.0,A
2024-06-17,F0678,DL,3013,N940DU,DEP,ATL,IND,11:30,690,11:32,692.0,11.0,703.0,2.0,432.0,C
2024-06-17,F0679,9E,5206,N335PQ,ARR,MOB,ATL,11:30,690,11:07,667.0,7.0,660.0,-23.0,302.0,A
2024-06-17,F0680,DL,673,N303DN,DEP,ATL,LAX,11:30,690,11:28,688.0,12.0,700.0,-2.0,1947.0,B
2024-06-17,F0681,DL,1472,N342NB,DEP,ATL,EYW,11:30,690,11:25,685.0,9.0,694.0,-5.0,646.0,B
2024-06-17,F0682,DL,467,N348DN,DEP,ATL,LGA,11:30,690,11:25,685.0,10.0,695.0,-5.0,762.0,B
2024-06-17,F0683,DL,2223,N939AT,ARR,GNV,ATL,11:31,691,11:19,679.0,10.0,669.0,-12.0,300.0,A
2024-06-17,F0684,DL,3069,N844DN,ARR,BNA,ATL,11:33,693,11:19,679.0,8.0,671.0,-14.0,214.0,B
2024-06-17,F0685,DL,2204,N6709,ARR,MCO,ATL,11:33,693,11:26,686.0,9.0,677.0,-7.0,404.0,A
2024-06-17,F0686,DL,1479,N820DN,ARR,CMH,ATL,11:33,693,11:21,681.0,6.0,675.0,-12.0,447.0,D
2024-06-17,F0687,DL,676,N721TW,DEP,ATL,SNA,11:34,694,11:29,689.0,12.0,701.0,-5.0,1919.0,D
2024-06-17,F0688,DL,3011,N960DZ,ARR,SAV,ATL,11:35,695,11:11,671.0,8.0,663.0,-24.0,214.0,D
2024-06-17,F0689,DL,862,N389DN,DEP,ATL,BOS,11:35,695,12:30,750.0,11.0,761.0,55.0,946.0,C
2024-06-17,F0690,9E,5304,N376CA,ARR,MGM,ATL,11:36,696,11:30,690.0,11.0,679.0,-6.0,147.0,A
2024-06-17,F0691,DL,3173,N995AT,ARR,GSO,ATL,11:40,700,11:29,689.0,9.0,680.0,-11.0,306.0,B
2024-06-17,F0692,DL,2899,N318DX,ARR,AUS,ATL,11:40,700,11:41,701.0,10.0,691.0,1.0,813.0,C
2024-06-17,F0693,DL,1592,N554NW,ARR,BWI,ATL,11:40,700,11:35,695.0,8.0,687.0,-5.0,577.0,C
2024-06-17,F0694,AA,861,N803AW,DEP,ATL,PHL,11:43,703,11:35,695.0,12.0,707.0,-8.0,666.0,D
2024-06-17,F0695,NK,2720,N607NK,DEP,ATL,SJU,11:44,704,11:40,700.0,9.0,709.0,-4.0,1547.0,A
2024-06-17,F0696,DL,3090,N952AT,ARR,JAN,ATL,11:44,704,11:23,683.0,10.0,673.0,-21.0,341.0,B
2024-06-17,F0697,WN,3281,N8618N,DEP,ATL,LAS,11:45,705,12:07,727.0,11.0,738.0,22.0,1747.0,D
2024-06-17,F0698,DL,1030,N692DL,DEP,ATL,MCO,11:45,705,11:37,697.0,40.0,737.0,-8.0,404.0,B
2024-06-17,F0699,F9,1450,N624FR,ARR,DEN,ATL,11:46,706,11:52,712.0,17.0,695.0,6.0,1199.0,D
2024-06-17,F0700,DL,3051,N958DZ,ARR,VPS,ATL,11:46,706,11:32,692.0,8.0,684.0,-14.0,250.0,A
2024-06-17,F0701,DL,3091,N927DZ,ARR,CHS,ATL,11:46,706,11:40,700.0,7.0,693.0,-6.0,259.0,B
2024-06-17,F0702,DL,1527,N341DN,ARR,PBI,ATL,11:47,707,11:30,690.0,7.0,683.0,-17.0,545.0,B
2024-06-17,F0703,DL,1369,N938DZ,ARR,CLE,ATL,11:49,709,11:38,698.0,9.0,689.0,-11.0,554.0,C
2024-06-17,F0704,F9,1080,N706FR,DEP,ATL,BWI,11:49,709,11:59,719.0,12.0,731.0,10.0,577.0,A
2024-06-17,F0705,WN,3714,N443WN,DEP,ATL,RIC,11:50,710,11:59,719.0,10.0,729.0,9.0,481.0,C
2024-06-17,F0706,WN,4967,N408WN,ARR,MDW,ATL,11:50,710,12:01,721.0,7.0,714.0,11.0,591.0,C
2024-06-17,F0707,DL,1408,N118DY,DEP,ATL,SAT,11:50,710,11:54,714.0,13.0,727.0,4.0,874.0,B
2024-06-17,F0708,AA,982,N910AN,ARR,DFW,ATL,11:51,711,11:40,700.0,10.0,690.0,-11.0,731.0,D
2024-06-17,F0709,DL,2015,N820DX,ARR,FLL,ATL,11:52,712,11:44,704.0,7.0,697.0,-8.0,581.0,C
2024-06-17,F0710,DL,967,N504DZ,ARR,BOS,ATL,11:54,714,11:44,704.0,5.0,699.0,-10.0,946.0,D
2024-06-17,F0711,DL,3103,N941DZ,ARR,PNS,ATL,11:54,714,11:43,703.0,7.0,696.0,-11.0,271.0,A
2024-06-17,F0712,DL,3060,N892AT,DEP,ATL,GSO,11:54,714,11:45,705.0,8.0,713.0,-9.0,306.0,D
2024-06-17,F0713,DL,2953,N818DA,ARR,MEM,ATL,11:54,714,12:17,737.0,11.0,726.0,23.0,332.0,C
2024-06-17,F0714,DL,1336,N536US,ARR,ORF,ATL,11:54,714,11:50,710.0,11.0,699.0,-4.0,516.0,D
2024-06-17,F0715,DL,533,N586NW,DEP,ATL,SFO,11:55,715,11:52,712.0,20.0,732.0,-3.0,2139.0,C
2024-06-17,F0716,NK,770,N635NK,ARR,MCO,ATL,11:55,715,11:48,708.0,14.0,694.0,-7.0,404.0,C
2024-06-17,F0717,DL,2232,N947AT,ARR,LEX,ATL,11:56,716,11:40,700.0,9.0,691.0,-16.0,304.0,D
2024-06-17,F0718,DL,3016,N894AT,DEP,ATL,ILM,11:56,716,11:52,712.0,11.0,723.0,-4.0,377.0,A
2024-06-17,F0719,UA,676,N828UA,ARR,EWR,ATL,11:56,716,11:38,698.0,10.0,688.0,-18.0,746.0,B
2024-06-17,F0720,DL,663,N129DN,DEP,ATL,SLC,11:57,717,12:19,739.0,13.0,752.0,22.0,1590.0,D
2024-06-17,F0721,F9,4771,N348FR,DEP,ATL,CVG,11:57,717,11:53,713.0,13.0,726.0,-4.0,373.0,D
2024-06-17,F0722,AA,1046,N953XV,DEP,ATL,MIA,11:59,719,11:56,716.0,14.0,730.0,-3.0,594.0,D
2024-06-17,F0723,OO,3897,N689CA,DEP,ATL,HPN,11:59,719,11:52,712.0,15.0,727.0,-7.0,780.0,A
2024-06-17,F0724,DL,431,N323DN,ARR,DEN,ATL,12:00,720,12:06,726.0,8.0,718.0,6.0,1199.0,A
2024-06-17,F0725,DL,2279,N689DL,DEP,ATL,PHL,12:00,720,12:05,725.0,10.0,735.0,5.0,666.0,B
2024-06-17,F0726,DL,926,N122DN,ARR,DCA,ATL,12:01,721,11:47,707.0,7.0,700.0,-14.0,547.0,A
2024-06-17,F0727,DL,2836,N6710E,ARR,MIA,ATL,12:02,722,11:53,713.0,6.0,707.0,-9.0,594.0,C
2024-06-17,F0728,NK,1441,N989NK,ARR,IAH,ATL,12:04,724,11:51,711.0,9.0,702.0,-13.0,689.0,A
2024-06-17,F0729,DL,1362,N960AT,DEP,ATL,DAY,12:04,724,12:03,723.0,11.0,734.0,-1.0,432.0,B
2024-06-17,F0730,DL,2380,N809DN,DEP,ATL,JFK,12:05,725,12:04,724.0,10.0,734.0,-1.0,760.0,D
