flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi,concourse
2024-08-16,F0220,DL,3085,N3740C,ARR,VPS,ATL,08:13,493,08:01,481,6.0,475,-12.0,250.0,D
2024-08-16,F0221,OO,3632,N641CA,ARR,DHN,ATL,08:13,493,07:46,466,9.0,457,-27.0,170.0,A
2024-08-16,F0222,9E,5462,N341PQ,ARR,ABE,ATL,08:14,494,07:54,474,5.0,469,-20.0,692.0,A
2024-08-16,F0223,DL,2343,N688DL,DEP,ATL,FLL,08:14,494,08:10,490,13.0,503,-4.0,581.0,C
2024-08-16,F0224,WN,239,N8883Q,ARR,MDW,ATL,08:15,495,08:18,498,6.0,492,3.0,591.0,C
2024-08-16,F0225,DL,1089,N6715C,DEP,ATL,RSW,08:15,495,08:10,490,14.0,504,-5.0,515.0,A
2024-08-16,F0226,DL,3173,N966AT,DEP,ATL,GSO,08:15,495,08:14,494,12.0,506,-1.0,306.0,A
2024-08-16,F0227,DL,2286,N722TW,ARR,JFK,ATL,08:15,495,08:05,485,6.0,479,-10.0,760.0,C
2024-08-16,F0228,DL,1311,N373DX,DEP,ATL,PBI,08:15,495,08:10,490,15.0,505,-5.0,545.0,A
2024-08-16,F0229,DL,1213,N817NW,DEP,ATL,MCO,08:15,495,08:18,498,13.0,511,3.0,404.0,A
2024-08-16,F0230,DL,2223,N924AT,DEP,ATL,GNV,08:15,495,08:10,490,18.0,508,-5.0,300.0,D
2024-08-16,F0231,DL,3019,N868DN,ARR,PNS,ATL,08:15,495,07:51,471,7.0,464,-24.0,271.0,B
2024-08-16,F0232,DL,2379,N919AT,ARR,HPN,ATL,08:15,495,07:50,470,3.0,467,-25.0,780.0,A
2024-08-16,F0233,DL,3033,N895AT,DEP,ATL,LIT,08:15,495,08:24,504,18.0,522,9.0,453.0,A
2024-08-16,F0234,WN,2344,N959WN,DEP,ATL,BWI,08:15,495,08:17,497,12.0,509,2.0,577.0,C
2024-08-16,F0235,OO,3739,N816SK,DEP,ATL,BTR,08:15,495,08:12,492,16.0,508,-3.0,448.0,A
2024-08-16,F0236,DL,3100,N956DZ,DEP,ATL,BHM,08:15,495,08:08,488,16.0,504,-7.0,134.0,A
2024-08-16,F0237,DL,3156,N967AT,ARR,CLT,ATL,08:15,495,07:48,468,4.0,464,-27.0,226.0,B
2024-08-16,F0238,DL,2470,N979AT,DEP,ATL,TUL,08:15,495,08:06,486,15.0,501,-9.0,674.0,D
2024-08-16,F0239,9E,4927,N304PQ,ARR,GTR,ATL,08:19,499,07:57,477,6.0,471,-22.0,241.0,A
2024-08-16,F0240,DL,725,N592NW,DEP,ATL,SAN,08:20,500,08:19,499,19.0,518,-1.0,1892.0,B
2024-08-16,F0241,DL,916,N589NW,DEP,ATL,SFO,08:20,500,08:21,501,28.0,529,1.0,2139.0,A
2024-08-16,F0242,9E,5515,N293PQ,DEP,ATL,TYS,08:20,500,08:16,496,16.0,512,-4.0,152.0,A
2024-08-16,F0243,DL,2366,N945AT,DEP,ATL,XNA,08:20,500,08:11,491,14.0,505,-9.0,589.0,D
2024-08-16,F0244,DL,3011,N953DZ,DEP,ATL,SAV,08:20,500,08:13,493,17.0,510,-7.0,214.0,C
2024-08-16,F0245,DL,2016,N995AT,DEP,ATL,CHA,08:20,500,08:14,494,16.0,510,-6.0,106.0,C
2024-08-16,F0246,DL,3048,N957AT,DEP,ATL,ECP,08:20,500,08:18,498,18.0,516,-2.0,240.0,B
2024-08-16,F0247,DL,550,N329DN,ARR,LGA,ATL,08:20,500,08:03,483,7.0,476,-17.0,762.0,C
2024-08-16,F0248,DL,1721,N893AT,ARR,MOB,ATL,08:20,500,08:07,487,8.0,479,-13.0,302.0,B
2024-08-16,F0249,AA,1149,N877NN,DEP,ATL,MIA,08:20,500,08:17,497,22.0,519,-3.0,594.0,D
2024-08-16,F0250,DL,1666,N940DU,ARR,MEM,ATL,08:20,500,08:27,507,6.0,501,7.0,332.0,D
2024-08-16,F0251,F9,3210,N301FR,DEP,ATL,PHL,08:22,502,08:13,493,15.0,508,-9.0,666.0,A
2024-08-16,F0252,UA,1068,N37466,ARR,EWR,ATL,08:22,502,08:31,511,9.0,502,9.0,746.0,C
2024-08-16,F0253,DL,2976,N339DN,DEP,ATL,AUS,08:23,503,08:19,499,14.0,513,-4.0,813.0,D
2024-08-16,F0254,DL,348,N544US,DEP,ATL,PHX,08:23,503,08:22,502,17.0,519,-1.0,1587.0,C
2024-08-16,F0255,DL,2446,N683DA,ARR,JAX,ATL,08:23,503,08:12,492,7.0,485,-11.0,270.0,A
2024-08-16,F0256,DL,3041,N977AT,ARR,JAN,ATL,08:23,503,08:18,498,16.0,482,-5.0,341.0,A
2024-08-16,F0257,B6,519,N3152J,ARR,JFK,ATL,08:24,504,08:06,486,6.0,480,-18.0,760.0,B
2024-08-16,F0258,DL,2951,N900PC,DEP,ATL,BDL,08:24,504,08:23,503,23.0,526,-1.0,859.0,A
2024-08-16,F0259,DL,808,N988AT,DEP,ATL,CAE,08:25,505,08:20,500,16.0,516,-5.0,192.0,A
2024-08-16,F0260,DL,1400,N974AT,DEP,ATL,IAD,08:25,505,08:43,523,13.0,536,18.0,534.0,B
2024-08-16,F0261,DL,3091,N895DN,DEP,ATL,CHS,08:25,505,08:16,496,15.0,511,-9.0,259.0,C
2024-08-16,F0262,DL,2633,N577DN,DEP,ATL,RDU,08:25,505,08:23,503,18.0,521,-2.0,356.0,B
2024-08-16,F0263,DL,2071,N872DN,DEP,ATL,MEM,08:25,505,08:21,501,13.0,514,-4.0,332.0,C
2024-08-16,F0264,F9,2983,N238FR,ARR,TTN,ATL,08:26,506,08:10,490,7.0,483,-16.0,701.0,A
2024-08-16,F0265,OH,5306,N508AE,ARR,DCA,ATL,08:27,507,08:42,522,9.0,513,15.0,547.0,B
2024-08-16,F0266,DL,695,N324DX,ARR,BOS,ATL,08:28,508,08:00,480,5.0,475,-28.0,946.0,C
2024-08-16,F0267,DL,1361,N539US,ARR,RSW,ATL,08:29,509,08:13,493,4.0,489,-16.0,515.0,C
2024-08-16,F0268,DL,2232,N964AT,DEP,ATL,LEX,08:30,510,08:25,505,13.0,518,-5.0,304.0,B
2024-08-16,F0269,WN,615,N8839Q,DEP,ATL,DAL,08:30,510,08:25,505,12.0,517,-5.0,721.0,D
2024-08-16,F0270,WN,1681,N7728D,DEP,ATL,AUS,08:30,510,08:28,508,17.0,525,-2.0,813.0,D
2024-08-16,F0271,DL,1610,N360NW,ARR,SDF,ATL,08:30,510,08:12,492,11.0,481,-18.0,321.0,A
2024-08-16,F0272,DL,849,N390DN,DEP,ATL,BOS,08:30,510,08:25,505,17.0,522,-5.0,946.0,C
2024-08-16,F0273,WN,3550,N8915Q,DEP,ATL,MCI,08:30,510,08:27,507,19.0,526,-3.0,692.0,C
2024-08-16,F0274,DL,2960,N121DZ,DEP,ATL,MSP,08:30,510,08:28,508,14.0,522,-2.0,907.0,B
2024-08-16,F0275,DL,3103,N377DA,DEP,ATL,PNS,08:30,510,08:22,502,20.0,522,-8.0,271.0,C
2024-08-16,F0276,DL,513,N391DN,DEP,ATL,LGA,08:30,510,08:30,510,22.0,532,0.0,762.0,A
2024-08-16,F0277,DL,3036,N894AT,DEP,ATL,HSV,08:30,510,08:47,527,27.0,554,17.0,151.0,A
2024-08-16,F0278,WN,4624,N7751A,DEP,ATL,MKE,08:30,510,08:25,505,16.0,521,-5.0,669.0,C
2024-08-16,F0279,F9,2912,N349FR,DEP,ATL,TPA,08:30,510,08:20,500,13.0,513,-10.0,406.0,D
2024-08-16,F0280,WN,2248,N8691A,DEP,ATL,SDF,08:30,510,08:26,506,13.0,519,-4.0,321.0,D
2024-08-16,F0281,DL,3128,N340DN,DEP,ATL,MSY,08:30,510,08:25,505,18.0,523,-5.0,425.0,B
2024-08-16,F0282,DL,3077,N996AT,DEP,ATL,AVL,08:31,511,08:29,509,15.0,524,-2.0,164.0,C
2024-08-16,F0283,DL,3058,N3733Z,ARR,LEX,ATL,08:32,512,08:00,480,6.0,474,-32.0,304.0,B
2024-08-16,F0284,DL,2163,N698DL,ARR,BDL,ATL,08:33,513,08:24,504,7.0,497,-9.0,859.0,C
2024-08-16,F0285,DL,1446,N586NW,ARR,MCO,ATL,08:34,514,08:18,498,6.0,492,-16.0,404.0,D
2024-08-16,F0286,DL,1344,N301DV,ARR,AUS,ATL,08:35,515,08:21,501,8.0,493,-14.0,813.0,C
2024-08-16,F0287,WN,1418,N446WN,ARR,MIA,ATL,08:35,515,08:28,508,13.0,495,-7.0,594.0,C
2024-08-16,F0288,DL,1380,N943DZ,DEP,ATL,PIT,08:35,515,08:29,509,15.0,524,-6.0,526.0,A
2024-08-16,F0289,DL,777,N571DZ,DEP,ATL,LAS,08:35,515,08:32,512,18.0,530,-3.0,1747.0,D
2024-08-16,F0290,WN,4640,N272WN,DEP,ATL,MEM,08:35,515,08:30,510,17.0,527,-5.0,332.0,D
2024-08-16,F0291,WN,3182,N8926Q,DEP,ATL,OKC,08:35,515,08:27,507,13.0,520,-8.0,761.0,C
2024-08-16,F0292,DL,1374,N938DZ,DEP,ATL,SDF,08:35,515,08:33,513,19.0,532,-2.0,321.0,A
2024-08-16,F0293,DL,1227,N685DA,DEP,ATL,TPA,08:36,516,08:32,512,15.0,527,-4.0,406.0,C
2024-08-16,F0294,DL,816,N578DN,DEP,ATL,PDX,08:37,517,08:54,534,18.0,552,17.0,2172.0,B
2024-08-16,F0295,DL,1524,N915DU,ARR,STL,ATL,08:37,517,08:21,501,7.0,494,-16.0,484.0,C
2024-08-16,F0296,OH,5063,N563NN,ARR,CLT,ATL,08:37,517,08:36,516,8.0,508,-1.0,226.0,B
2024-08-16,F0297,DL,1073,N329NW,ARR,SAT,ATL,08:39,519,08:27,507,9.0,498,-12.0,874.0,D
2024-08-16,F0298,DL,3004,N950DZ,ARR,GSO,ATL,08:39,519,08:20,500,5.0,495,-19.0,306.0,D
2024-08-16,F0299,DL,3196,N959DZ,DEP,ATL,SRQ,08:39,519,08:35,515,14.0,529,-4.0,444.0,A
2024-08-16,F0300,DL,2302,N834DN,ARR,CVG,ATL,08:39,519,08:34,514,6.0,508,-5.0,373.0,A
2024-08-16,F0301,DL,1445,N838DN,ARR,SRQ,ATL,08:39,519,08:33,513,16.0,497,-6.0,444.0,A
2024-08-16,F0302,WN,4435,N7865A,DEP,ATL,SAT,08:40,520,08:39,519,16.0,535,-1.0,874.0,C
2024-08-16,F0303,WN,152,N8767M,DEP,ATL,IND,08:40,520,08:37,517,14.0,531,-3.0,432.0,C
2024-08-16,F0304,DL,2632,N316NB,DEP,ATL,OMA,08:40,520,08:32,512,13.0,525,-8.0,821.0,C
2024-08-16,F0305,DL,1063,N949AT,DEP,ATL,MDW,08:41,521,08:41,521,14.0,535,0.0,591.0,B
2024-08-16,F0306,9E,4940,N398CA,ARR,MLU,ATL,08:42,522,08:29,509,18.0,491,-13.0,448.0,B
2024-08-16,F0307,DL,1215,N6713Y,ARR,FLL,ATL,08:43,523,09:06,546,10.0,536,23.0,581.0,B
2024-08-16,F0308,DL,1237,N331NW,ARR,FSD,ATL,08:44,524,08:26,506,6.0,500,-18.0,954.0,A
2024-08-16,F0309,9E,5181,N133EV,ARR,EVV,ATL,08:44,524,08:27,507,17.0,490,-17.0,350.0,B
2024-08-16,F0310,DL,1108,N103DY,ARR,SYR,ATL,08:44,524,08:27,507,7.0,500,-17.0,794.0,C
2024-08-16,F0311,DL,1402,N697DL,ARR,RIC,ATL,08:44,524,08:24,504,6.0,498,-20.0,481.0,A
2024-08-16,F0312,DL,3155,N928AT,ARR,GPT,ATL,08:45,525,08:38,518,16.0,502,-7.0,352.0,C
2024-08-16,F0313,WN,3068,N8328A,DEP,ATL,DEN,08:45,525,08:54,534,15.0,549,9.0,1199.0,C
2024-08-16,F0314,DL,1383,N6710E,ARR,PIT,ATL,08:46,526,08:35,515,8.0,507,-11.0,526.0,B
2024-08-16,F0315,DL,1618,N928DU,ARR,BHM,ATL,08:46,526,08:35,515,17.0,498,-11.0,134.0,A
2024-08-16,F0316,F9,3511,N610FR,ARR,BOS,ATL,08:47,527,09:52,592,10.0,582,65.0,946.0,D
2024-08-16,F0317,DL,1364,N693DL,ARR,ORF,ATL,08:47,527,08:45,525,16.0,509,-2.0,516.0,D
2024-08-16,F0318,9E,5162,N902XJ,ARR,AEX,ATL,08:47,527,08:25,505,8.0,497,-22.0,500.0,A
2024-08-16,F0319,DL,2397,N948DZ,DEP,ATL,EWR,08:48,528,08:44,524,15.0,539,-4.0,746.0,B
2024-08-16,F0320,DL,1409,N991AT,ARR,SGF,ATL,08:49,529,08:28,508,5.0,503,-21.0,563.0,B
2024-08-16,F0321,DL,2691,N3730B,ARR,GRB,ATL,08:49,529,08:56,536,7.0,529,7.0,774.0,B
2024-08-16,F0322,WN,649,N221WN,DEP,ATL,MDW,08:50,530,08:48,528,10.0,538,-2.0,591.0,D
2024-08-16,F0323,9E,5383,N138EV,ARR,BMI,ATL,08:50,530,08:37,517,7.0,510,-13.0,533.0,A
2024-08-16,F0324,DL,2909,N946DZ,ARR,CMH,ATL,08:50,530,08:39,519,6.0,513,-11.0,447.0,B
2024-08-16,F0325,DL,1352,N344DN,ARR,PBI,ATL,08:50,530,08:35,515,11.0,504,-15.0,545.0,C
2024-08-16,F0326,DL,3192,N929AT,ARR,XNA,ATL,08:51,531,08:33,513,7.0,506,-18.0,589.0,D
2024-08-16,F0327,DL,1264,N672DL,ARR,ORD,ATL,08:52,532,08:51,531,7.0,524,-1.0,606.0,B
2024-08-16,F0328,DL,2429,N105DX,ARR,ALB,ATL,08:53,533,08:41,521,10.0,511,-12.0,853.0,C
2024-08-16,F0329,DL,343,N328NW,ARR,DCA,ATL,08:54,534,08:48,528,8.0,520,-6.0,547.0,B
2024-08-16,F0330,DL,2838,N389DN,ARR,CLE,ATL,08:54,534,08:40,520,16.0,504,-14.0,554.0,A
2024-08-16,F0331,DL,1160,N896AT,ARR,MSN,ATL,08:54,534,08:38,518,7.0,511,-16.0,707.0,D
2024-08-16,F0332,DL,961,N371DN,DEP,ATL,DFW,08:55,535,08:50,530,12.0,542,-5.0,731.0,A
2024-08-16,F0333,NK,839,N612NK,DEP,ATL,TPA,08:55,535,08:49,529,11.0,540,-6.0,406.0,C
2024-08-16,F0334,9E,5300,N300PQ,DEP,ATL,AGS,08:55,535,08:50,530,19.0,549,-5.0,143.0,A
2024-08-16,F0335,DL,1034,N809NW,DEP,ATL,JFK,08:55,535,08:53,533,12.0,545,-2.0,760.0,B
2024-08-16,F0336,DL,898,N692DL,DEP,ATL,LAX,08:55,535,08:49,529,22.0,551,-6.0,1947.0,D
2024-08-16,F0337,9E,5304,N302PQ,DEP,ATL,MGM,08:55,535,08:50,530,18.0,548,-5.0,147.0,B
2024-08-16,F0338,WN,988,N8318F,ARR,LGA,ATL,08:55,535,08:36,516,7.0,509,-19.0,762.0,D
2024-08-16,F0339,DL,665,N380DN,DEP,ATL,ONT,08:55,535,08:49,529,16.0,545,-6.0,1900.0,B
2024-08-16,F0340,OO,4048,N824SK,DEP,ATL,FWA,08:55,535,11:54,714,14.0,728,179.0,508.0,A
2024-08-16,F0341,DL,1062,N582NW,ARR,MSP,ATL,08:56,536,08:57,537,6.0,531,1.0,907.0,A
2024-08-16,F0342,DL,1184,N831DN,ARR,OKC,ATL,08:56,536,08:42,522,8.0,514,-14.0,761.0,B
2024-08-16,F0343,NK,740,N905NK,ARR,FLL,ATL,08:57,537,09:05,545,5.0,540,8.0,581.0,C
2024-08-16,F0344,DL,1204,N658DL,ARR,MCI,ATL,08:57,537,08:53,533,6.0,527,-4.0,692.0,C
2024-08-16,F0345,DL,401,N358DN,ARR,DFW,ATL,08:57,537,08:49,529,11.0,518,-8.0,731.0,C
2024-08-16,F0346,DL,2216,N3759,ARR,ICT,ATL,08:58,538,08:52,532,7.0,525,-6.0,782.0,A
2024-08-16,F0347,DL,3199,N942AT,DEP,ATL,GPT,08:58,538,08:52,532,14.0,546,-6.0,352.0,C
2024-08-16,F0348,OH,5306,N508AE,DEP,ATL,DCA,08:59,539,09:16,556,24.0,580,17.0,547.0,C
2024-08-16,F0349,DL,1136,N363NB,ARR,OMA,ATL,08:59,539,08:51,531,12.0,519,-8.0,821.0,D
2024-08-16,F0350,DL,1211,N696DL,ARR,MIA,ATL,09:00,540,08:54,534,12.0,522,-6.0,594.0,C
2024-08-16,F0351,DL,1510,N6708D,DEP,ATL,MIA,09:00,540,08:54,534,14.0,548,-6.0,594.0,A
2024-08-16,F0352,WN,143,N8883Q,DEP,ATL,MCO,09:00,540,09:18,558,13.0,571,18.0,404.0,C
2024-08-16,F0353,DL,2579,N6702,ARR,BWI,ATL,09:00,540,08:57,537,6.0,531,-3.0,577.0,C
2024-08-16,F0354,DL,3108,N937AT,DEP,ATL,DAY,09:00,540,08:58,538,9.0,547,-2.0,432.0,B
2024-08-16,F0355,DL,2518,N3737C,ARR,CID,ATL,09:01,541,08:43,523,6.0,517,-18.0,694.0,C
2024-08-16,F0356,DL,3009,N940AT,ARR,HSV,ATL,09:01,541,08:41,521,6.0,515,-20.0,151.0,A
2024-08-16,F0357,DL,1375,N324US,DEP,ATL,SYR,09:01,541,08:56,536,14.0,550,-5.0,794.0,A
2024-08-16,F0358,DL,2966,N994AT,ARR,BTR,ATL,09:03,543,08:59,539,14.0,525,-4.0,448.0,D
2024-08-16,F0359,9E,4937,N934XJ,ARR,MLI,ATL,09:04,544,08:56,536,8.0,528,-8.0,633.0,B
2024-08-16,F0360,DL,2557,N925AT,ARR,HOU,ATL,09:04,544,08:56,536,16.0,520,-8.0,696.0,C
2024-08-16,F0361,9E,5513,N606LR,DEP,ATL,TRI,09:04,544,08:59,539,20.0,559,-5.0,227.0,B
2024-08-16,F0362,DL,1069,N377DN,ARR,IAH,ATL,09:04,544,08:44,524,12.0,512,-20.0,689.0,A
2024-08-16,F0363,9E,5491,N315PQ,ARR,SHV,ATL,09:04,544,08:56,536,20.0,516,-8.0,551.0,B
2024-08-16,F0364,DL,1152,N355DN,ARR,PHL,ATL,09:05,545,09:02,542,16.0,526,-3.0,666.0,B
2024-08-16,F0365,DL,488,N926AT,ARR,DSM,ATL,09:05,545,08:50,530,12.0,518,-15.0,743.0,C
2024-08-16,F0366,DL,2326,N668DN,DEP,ATL,JAX,09:05,545,08:58,538,13.0,551,-7.0,270.0,A
2024-08-16,F0367,DL,1285,N960AT,ARR,MDW,ATL,09:05,545,08:47,527,7.0,520,-18.0,591.0,D
2024-08-16,F0368,DL,1436,N934AT,ARR,ATW,ATL,09:05,545,08:47,527,6.0,521,-18.0,765.0,A
2024-08-16,F0369,OO,3662,N689CA,ARR,BQK,ATL,09:05,545,08:59,539,10.0,529,-6.0,238.0,A
2024-08-16,F0370,DL,516,N608AT,ARR,DAL,ATL,09:05,545,08:57,537,13.0,524,-8.0,721.0,C
2024-08-16,F0371,DL,1259,N607AT,ARR,TUL,ATL,09:05,545,11:55,715,6.0,709,170.0,674.0,D
2024-08-16,F0372,DL,1611,N587NW,ARR,DTW,ATL,09:05,545,09:04,544,6.0,538,-1.0,594.0,A
2024-08-16,F0373,DL,1023,N335DN,ARR,PVD,ATL,09:05,545,08:43,523,8.0,515,-22.0,903.0,C
2024-08-16,F0374,DL,1382,N356NW,ARR,BTV,ATL,09:05,545,08:54,534,11.0,523,-11.0,961.0,C
2024-08-16,F0375,OO,3939,N806SK,ARR,ABY,ATL,09:05,545,09:05,545,11.0,534,0.0,145.0,A
2024-08-16,F0376,OO,3908,N161PQ,ARR,LFT,ATL,09:05,545,08:44,524,13.0,511,-21.0,503.0,B
2024-08-16,F0377,DL,1004,N857DZ,DEP,ATL,ABQ,09:05,545,08:59,539,17.0,556,-6.0,1269.0,C
2024-08-16,F0378,DL,1354,N322DU,ARR,IAD,ATL,09:05,545,08:54,534,9.0,525,-11.0,534.0,D
2024-08-16,F0379,DL,1534,N689DL,ARR,MSY,ATL,09:05,545,09:01,541,14.0,527,-4.0,425.0,C
2024-08-16,F0380,DL,1221,N333DX,ARR,MKE,ATL,09:05,545,08:50,530,8.0,522,-15.0,669.0,D
2024-08-16,F0381,DL,2490,N845DN,DEP,ATL,OKC,09:05,545,09:02,542,16.0,558,-3.0,761.0,C
2024-08-16,F0382,DL,1017,N303DN,ARR,PWM,ATL,09:05,545,08:45,525,8.0,517,-20.0,1027.0,B
2024-08-16,F0383,9E,5172,N304PQ,DEP,ATL,ILM,09:06,546,09:06,546,17.0,563,0.0,377.0,A
2024-08-16,F0384,AS,199,N434AS,DEP,ATL,SEA,09:07,547,09:03,543,18.0,561,-4.0,2182.0,B
2024-08-16,F0385,OH,5063,N563NN,DEP,ATL,CLT,09:07,547,09:02,542,24.0,566,-5.0,226.0,D
2024-08-16,F0386,B6,520,N3152J,DEP,ATL,JFK,09:09,549,09:02,542,15.0,557,-7.0,760.0,A
2024-08-16,F0387,9E,5129,N298PQ,DEP,ATL,ROA,09:09,549,09:01,541,19.0,560,-8.0,357.0,B
2024-08-16,F0388,WN,1418,N446WN,DEP,ATL,STL,09:10,550,09:11,551,16.0,567,1.0,484.0,D
2024-08-16,F0389,DL,3129,N884DN,ARR,PNS,ATL,09:10,550,09:01,541,9.0,532,-9.0,271.0,A
2024-08-16,F0390,DL,1674,N385DN,ARR,ECP,ATL,09:10,550,08:57,537,7.0,530,-13.0,240.0,C
2024-08-16,F0391,DL,3035,N935DZ,DEP,ATL,DAB,09:11,551,09:04,544,17.0,561,-7.0,366.0,C
2024-08-16,F0392,OO,3702,N804SK,DEP,ATL,CRW,09:12,552,09:03,543,18.0,561,-9.0,363.0,A
2024-08-16,F0393,DL,3118,N967AT,DEP,ATL,MLB,09:12,552,09:04,544,11.0,555,-8.0,442.0,D
2024-08-16,F0394,DL,1704,N893AT,DEP,ATL,DSM,09:13,553,09:05,545,15.0,560,-8.0,743.0,C
2024-08-16,F0395,DL,2681,N947AT,DEP,ATL,MSN,09:13,553,09:33,573,9.0,582,20.0,707.0,D
2024-08-16,F0396,F9,4075,N718FR,DEP,ATL,IAH,09:14,554,09:04,544,20.0,564,-10.0,689.0,D
2024-08-16,F0397,DL,2952,N936DZ,DEP,ATL,IND,09:15,555,09:09,549,14.0,563,-6.0,432.0,D
2024-08-16,F0398,DL,1298,N877DN,DEP,ATL,DTW,09:15,555,09:10,550,15.0,565,-5.0,594.0,B
2024-08-16,F0399,DL,1637,N977AT,DEP,ATL,ICT,09:15,555,09:11,551,15.0,566,-4.0,782.0,D
2024-08-16,F0400,DL,3047,N919AT,DEP,ATL,MYR,09:15,555,09:13,553,15.0,568,-2.0,317.0,B
2024-08-16,F0401,DL,380,N348DN,DEP,ATL,DCA,09:17,557,09:14,554,15.0,569,-3.0,547.0,A
2024-08-16,F0402,DL,904,N870DN,DEP,ATL,SMF,09:19,559,09:14,554,14.0,568,-5.0,2092.0,C
2024-08-16,F0403,DL,801,N549US,DEP,ATL,BWI,09:19,559,09:44,584,18.0,602,25.0,577.0,C
2024-08-16,F0404,DL,1530,N958DZ,ARR,RDU,ATL,09:19,559,09:14,554,5.0,549,-5.0,356.0,A
2024-08-16,F0405,DL,2523,N545US,DEP,ATL,CLE,09:20,560,09:13,553,19.0,572,-7.0,554.0,B
2024-08-16,F0406,DL,3160,N954DZ,DEP,ATL,CVG,09:20,560,09:13,553,21.0,574,-7.0,373.0,C
2024-08-16,F0407,DL,809,N843DN,DEP,ATL,SJC,09:20,560,09:13,553,19.0,572,-7.0,2116.0,B
2024-08-16,F0408,DL,329,N722TW,DEP,ATL,SNA,09:20,560,09:19,559,17.0,576,-1.0,1919.0,B
2024-08-16,F0409,DL,1384,N358NW,DEP,ATL,BUF,09:20,560,09:17,557,20.0,577,-3.0,712.0,B
2024-08-16,F0410,F9,4556,N238FR,DEP,ATL,MCO,09:21,561,09:12,552,15.0,567,-9.0,404.0,A
2024-08-16,F0411,DL,2547,N952DZ,DEP,ATL,GRR,09:21,561,09:18,558,12.0,570,-3.0,640.0,A
2024-08-16,F0412,UA,632,N36472,DEP,ATL,IAD,09:25,565,09:16,556,28.0,584,-9.0,534.0,B
2024-08-16,F0413,DL,1624,N962DZ,ARR,MEM,ATL,09:25,565,09:06,546,5.0,541,-19.0,332.0,D
2024-08-16,F0414,DL,342,N319DN,ARR,LGA,ATL,09:25,565,09:05,545,6.0,539,-20.0,762.0,A
2024-08-16,F0415,DL,1072,N320NB,ARR,EYW,ATL,09:25,565,09:08,548,6.0,542,-17.0,646.0,D
2024-08-16,F0416,DL,1673,N947DZ,ARR,EWR,ATL,09:27,567,09:25,565,4.0,561,-2.0,746.0,D
2024-08-16,F0417,9E,5302,N133EV,DEP,ATL,SHV,09:29,569,09:26,566,15.0,581,-3.0,551.0,A
2024-08-16,F0418,DL,2097,N360NW,DEP,ATL,ROC,09:30,570,09:29,569,11.0,580,-1.0,749.0,D
2024-08-16,F0419,DL,557,N329DN,DEP,ATL,LGA,09:30,570,09:30,570,12.0,582,0.0,762.0,D
2024-08-16,F0420,DL,1463,N673DL,ARR,MCO,ATL,09:30,570,09:26,566,14.0,552,-4.0,404.0,D
2024-08-16,F0421,DL,1658,N687DL,DEP,ATL,MCO,09:30,570,09:25,565,20.0,585,-5.0,404.0,B
2024-08-16,F0422,DL,1412,N820DN,ARR,SAV,ATL,09:31,571,09:16,556,7.0,549,-15.0,214.0,B
2024-08-16,F0423,DL,1664,N555NW,ARR,CHS,ATL,09:32,572,09:31,571,8.0,563,-1.0,259.0,A
2024-08-16,F0424,UA,243,N37466,DEP,ATL,EWR,09:32,572,09:25,565,25.0,590,-7.0,746.0,B
2024-08-16,F0425,DL,1449,N678DL,ARR,TPA,ATL,09:32,572,09:28,568,9.0,559,-4.0,406.0,D
2024-08-16,F0426,DL,3106,N551NW,ARR,IND,ATL,09:33,573,13:03,783,6.0,777,210.0,432.0,B
2024-08-16,F0427,DL,2147,N334NW,DEP,ATL,PVD,09:33,573,09:40,580,15.0,595,7.0,903.0,B
2024-08-16,F0428,UA,1617,N12754,DEP,ATL,IAH,09:35,575,09:31,571,17.0,588,-4.0,689.0,C
2024-08-16,F0429,DL,1010,N386DN,DEP,ATL,PWM,09:40,580,09:33,573,38.0,611,-7.0,1027.0,A
2024-08-16,F0430,WN,376,N7833A,DEP,ATL,HOU,09:40,580,09:37,577,14.0,591,-3.0,696.0,C
2024-08-16,F0431,DL,2973,N928AT,DEP,ATL,HPN,09:40,580,09:37,577,12.0,589,-3.0,780.0,A
2024-08-16,F0432,DL,1683,N939AT,ARR,TLH,ATL,09:40,580,09:22,562,5.0,557,-18.0,223.0,D
2024-08-16,F0433,DL,2181,N346DN,DEP,ATL,DEN,09:40,580,09:43,583,13.0,596,3.0,1199.0,B
2024-08-16,F0434,DL,3191,N940DU,DEP,ATL,SAV,09:40,580,09:40,580,15.0,595,0.0,214.0,D
2024-08-16,F0435,DL,1712,N388DA,ARR,VPS,ATL,09:40,580,09:28,568,5.0,563,-12.0,250.0,C
2024-08-16,F0436,DL,1709,N822DX,DEP,ATL,FLL,09:40,580,09:37,577,16.0,593,-3.0,581.0,D
2024-08-16,F0437,DL,2554,N385DZ,ARR,BDL,ATL,09:40,580,09:26,566,7.0,559,-14.0,859.0,D
2024-08-16,F0438,DL,3001,N957DZ,ARR,BNA,ATL,09:41,581,09:18,558,6.0,552,-23.0,214.0,D
2024-08-16,F0439,DL,1248,N929AT,DEP,ATL,MDT,09:42,582,09:36,576,11.0,587,-6.0,620.0,B
2024-08-16,F0440,DL,1882,N834DN,DEP,ATL,SJU,09:43,583,09:40,580,11.0,591,-3.0,1547.0,D
